y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
4.708,4,2.5,1980,4500,2.0,A0,3.0,,0,1770,26.0,-1
3.03,4,1.5,2140,7920,1.0,A0,3.0,7.0,950,2140,56.0,-1
1.75,2,1.0,670,4640,1.0,A0,3.0,6.0,0,870,72.0,-1
3.31,4,1.5,1920,6000,2.0,A0,3.0,7.0,0,1920,64.0,-1
5.66,5,2.75,3710,8674,2.0,A0,3.0,9.0,0,3250,19.0,-1
1.25,4,2.0,1920,4822,1.0,A0,2.0,6.0,1000,1120,101.0,-1
1.225,3,1.0,1330,5412,2.0,A0,5.0,,0,1710,110.0,-1
5.55,3,1.0,1590,4080,1.5,A0,3.0,7.0,0,1570,93.0,-1
5.66,4,3.25,2760,4104,2.0,A0,3.0,8.0,860,2760,1.0,-1
2.89,4,2.5,2080,11050,1.0,A0,4.0,,0,1850,46.0,-1
3.56,4,2.5,3040,6000,2.0,A0,3.0,9.0,0,2640,8.0,-1
1.49,1,0.75,840,7203,1.5,A0,3.0,6.0,0,1560,66.0,-1
7.33,8,3.75,3460,4600,2.0,A0,3.0,7.0,600,2170,28.0,-1
3.2,3,1.5,1280,15028,1.0,A0,3.0,7.0,0,1470,33.0,-1
7.9,6,2.75,3500,5150,2.0,A0,5.0,8.0,1070,1430,106.0,-1
1.98148,3,1.75,1710,7210,1.0,A0,4.0,7.0,470,1840,41.0,-1
4.66125,5,2.75,2740,8426,1.0,A0,4.0,8.0,1370,2020,55.0,-1
3.92,4,2.75,2170,5024,2.0,A0,3.0,8.0,0,2460,3.0,-1
2.237,3,2.25,2110,7350,1.0,A0,3.0,8.0,580,2640,35.0,-1
6.73,4,2.5,3170,4979,2.0,A0,4.0,7.0,600,2060,90.0,-1
3.25,3,2.25,1740,11040,2.0,A0,3.0,8.0,0,1720,35.0,-1
1.65,4,1.75,1420,5382,1.0,A0,5.0,5.0,380,1150,73.0,-1
1.75,3,2.0,1440,9220,1.0,A0,3.0,,0,1390,50.0,-1
3.4,3,1.75,2650,7500,1.5,A0,4.0,7.0,1060,1340,53.0,-1
0.93,2,1.5,1220,3568,1.5,A0,4.0,8.0,0,1180,39.0,-1
7.4,4,1.75,2970,14880,1.0,A0,5.0,9.0,1410,3310,53.0,-1
11.1,3,2.25,2390,7875,1.0,A0,3.0,10.0,410,3720,67.0,-1
8.2495,4,3.5,3290,5414,2.0,A0,3.0,9.0,930,1820,9.0,-1
8.64,4,2.25,2240,9684,2.0,A0,4.0,9.0,0,2440,45.0,-1
1.84,3,2.0,1870,5909,1.0,A0,3.0,7.0,600,1870,29.0,-1
25.55,6,4.75,5540,7200,2.5,A0,4.0,11.0,1590,2930,106.0,-1
3.15,4,2.0,2290,9200,1.5,A0,3.0,7.0,0,2140,95.0,-1
5.15,5,3.25,4020,40341,1.0,A0,5.0,8.0,1850,2650,45.0,-1
1.35,2,1.0,750,34133,1.0,A0,3.0,6.0,0,1460,65.0,-1
8.25,4,3.25,4700,38412,2.0,A0,3.0,10.0,1280,3640,37.0,-1
3.6,3,2.5,2370,6082,2.0,A0,3.0,7.0,0,2690,11.0,-1
1.35,2,1.0,880,9750,1.0,A0,5.0,,0,1220,77.0,-1
8.0495,4,2.75,3010,7215,2.0,A0,3.0,9.0,0,3010,1.0,-1
7.7,4,3.25,2880,35315,1.0,A0,3.0,,610,1910,33.0,-1
4.75,3,2.25,1720,9600,1.0,A0,4.0,7.0,500,1720,48.0,-1
2.51,5,2.75,2166,6342,2.0,A0,3.0,8.0,0,2474,2.0,-1
1.67,3,1.75,1280,7524,1.5,A0,,7.0,0,1500,27.0,-1
1.43,3,1.0,1140,7560,1.0,A0,4.0,6.0,0,1300,57.0,-1
5.153,3,1.5,1470,7200,2.0,A0,4.0,7.0,0,1530,108.0,-1
3.1745,4,2.0,2195,2681,1.0,A0,3.0,7.0,1135,1710,103.0,-1
4.1495,3,2.25,1590,926,3.0,unknown,3.0,8.0,0,1640,1.0,-1
3.25,4,3.0,1810,5012,2.0,A0,4.0,7.0,0,1670,18.0,-1
4.2,4,2.5,2480,91911,1.0,A0,4.0,,1010,2540,42.0,-1
6.05,3,2.5,1610,8064,1.0,A0,,7.0,450,2260,34.0,-1
6.8,4,2.75,2880,4000,1.5,A0,3.0,9.0,780,2110,103.0,15
4.15,3,1.5,1970,3400,1.5,A0,4.0,8.0,550,1940,86.0,-1
4.15,3,2.5,2230,5348,2.0,A0,3.0,8.0,0,2190,15.0,-1
5.75,3,2.5,3060,7831,2.0,A0,3.0,9.0,0,3140,11.0,-1
3.25,3,1.0,1300,14138,1.0,A0,4.0,7.0,0,2440,72.0,-1
8.00909,4,2.5,3610,13292,2.0,A0,3.0,10.0,0,3000,19.0,-1
5.85,3,1.0,1210,9622,1.0,A0,3.0,8.0,0,1580,60.0,6
5.5495,3,2.5,1680,1683,2.0,A0,,9.0,560,1610,1.0,-1
0.4,2,1.0,790,7252,1.0,A0,3.0,,0,1260,85.0,-1
2.7495,3,1.0,1060,9525,1.0,A0,,7.0,0,1630,49.0,-1
2.52,3,2.5,1810,7350,1.0,A0,3.0,8.0,500,2240,31.0,-1
6.37198,4,2.5,2450,4247,2.0,A0,,,0,2970,2.0,-1
1.5,4,2.0,1750,7245,1.0,A0,4.0,7.0,700,1640,41.0,-1
15.76,4,3.25,3640,13530,1.0,A0,3.0,9.0,1070,2760,91.0,15
1.78,3,1.0,1400,9750,1.0,A0,3.0,7.0,0,1640,47.0,17
6.5495,4,3.5,3510,10010,2.0,A0,3.0,10.0,0,4200,14.0,-1
7.475,3,2.5,3090,7708,2.0,A0,3.0,10.0,0,3140,16.0,-1
2.711,2,1.75,1150,698,2.0,A0,3.0,7.0,0,1150,2.0,-1
17.01,3,3.25,3230,7800,2.0,A0,3.0,10.0,0,3030,10.0,-1
3.6,3,1.0,1400,4800,1.0,A0,4.0,6.0,700,1470,98.0,-1
2.249,2,1.0,810,6150,1.0,A0,3.0,,0,1080,65.0,-1
3.432,3,2.25,2240,9542,1.0,A0,3.0,7.0,1050,2080,35.0,-1
4.205,3,1.75,2130,6360,1.0,A0,3.0,7.0,410,1540,56.0,-1
2.35,3,2.5,1760,10137,2.0,A0,3.0,8.0,0,2000,5.0,-1
1.24,2,1.0,1140,15120,1.0,A0,4.0,6.0,150,2320,83.0,-1
6.47,3,2.5,2230,4850,2.0,A0,3.0,,0,2230,1.0,-1
2.7,3,3.25,1600,1882,2.0,A0,3.0,8.0,240,1390,15.0,-1
3.044,4,1.75,2120,7680,1.0,A0,4.0,7.0,1060,1530,65.0,-1
13.05,6,4.5,5740,10312,2.0,A0,3.0,11.0,2130,4350,15.0,-1
1.55,3,2.0,1510,3413,2.0,A0,3.0,7.0,0,1570,30.0,-1
1.2,2,1.0,860,10400,1.0,A0,4.0,,0,1390,32.0,-1
6.9615,4,3.5,3950,12320,2.0,A0,3.0,10.0,0,3920,14.0,-1
9.2,2,2.0,1600,64468,1.0,A0,3.0,7.0,0,1950,65.0,-1
2.04,2,1.0,670,6300,1.0,A0,5.0,,0,760,73.0,-1
2.24,3,1.0,1200,15843,1.0,A0,3.0,7.0,0,1410,60.0,-1
2.815,4,2.5,2570,11473,2.0,A0,3.0,8.0,0,2430,7.0,-1
5.84,2,2.5,1450,1213,2.0,A0,3.0,9.0,340,1620,0.0,-1
5.25,4,2.5,2310,3866,2.0,A0,3.0,8.0,0,1950,10.0,-1
1.75,3,2.25,1960,7414,1.0,A0,3.0,7.0,470,1580,31.0,-1
11.4,4,2.25,2570,9600,2.5,A0,4.0,9.0,0,2570,53.0,-1
4.6,3,2.0,2740,23505,2.0,A0,3.0,10.0,0,2800,27.0,-1
2.52,3,1.5,1510,344124,1.0,A0,4.0,7.0,0,1750,51.0,-1
11.1,4,3.25,3960,12895,2.0,A0,,11.0,0,3870,14.0,-1
4.5,5,3.0,2750,3800,1.5,A0,5.0,7.0,1000,1900,89.0,-1
3.1,4,2.5,2960,5054,2.0,A0,3.0,9.0,0,2960,9.0,-1
5.7,4,2.5,2250,10696,2.0,A0,3.0,,0,2340,19.0,-1
3.15,3,2.5,2250,8076,2.0,A0,3.0,8.0,0,2180,20.0,-1
10.5,6,3.75,3010,4360,2.0,A0,3.0,9.0,1010,1600,1.0,-1
7.3,4,2.5,3320,38032,2.0,A0,4.0,10.0,0,3270,24.0,-1
5.9,3,3.5,2460,14155,2.0,A0,3.0,8.0,560,2440,1.0,-1
3.85,3,2.25,1650,7313,1.0,A0,3.0,7.0,430,1690,40.0,-1
1.95,3,2.25,1760,8287,1.0,A0,3.0,7.0,600,1290,29.0,-1
6.84,3,1.5,1980,5800,1.0,A0,4.0,8.0,460,2280,66.0,-1
1.54,4,2.25,2010,7688,1.0,A0,3.0,8.0,840,1990,36.0,-1
1.474,3,2.0,1200,9566,1.0,A0,3.0,7.0,0,1590,20.0,-1
16.75,4,3.25,3460,7749,2.0,A0,3.0,,440,3030,65.0,17
4.8,3,2.0,2180,4976,1.5,A0,4.0,8.0,500,1850,85.0,-1
1.69,3,1.75,1540,8885,1.0,A0,4.0,7.0,100,1540,35.0,-1
6.6,3,2.5,2820,8159,2.0,A0,3.0,9.0,0,2910,11.0,-1
23.25,4,3.5,5860,7200,2.0,A0,5.0,10.0,2170,4150,108.0,-1
2.7,3,1.75,1240,38095,1.0,A0,3.0,7.0,0,2060,37.0,-1
5.95,5,2.75,2900,5155,2.0,A0,3.0,8.0,0,2900,7.0,-1
2.24,3,1.0,1390,9624,1.5,A0,4.0,7.0,0,1440,61.0,-1
1.49,3,1.75,1760,6300,1.0,A0,3.0,7.0,700,1340,52.0,-1
3.3,4,2.5,2030,9095,1.0,A0,,7.0,900,1940,43.0,-1
5.25,3,2.5,2630,77972,2.0,A0,3.0,9.0,0,2250,11.0,-1
7.0,4,1.75,2320,5595,1.0,A0,3.0,,810,1840,59.0,-1
2.205,4,2.5,2830,7350,1.0,A0,3.0,8.0,1140,2350,33.0,-1
9.25,4,3.5,3180,12528,2.0,A0,4.0,9.0,1120,2850,36.0,-1
2.42,5,2.5,2360,11375,1.0,A0,4.0,7.0,1180,1160,53.0,-1
1.55,3,1.5,1630,6625,1.0,A0,5.0,7.0,650,1440,35.0,-1
2.725,4,2.75,2290,7000,2.0,A0,3.0,8.0,0,2000,38.0,-1
1.29995,2,1.0,970,8185,1.0,A0,5.0,6.0,0,1500,111.0,-1
12.75,4,3.25,3300,15907,2.0,A0,5.0,10.0,0,2740,30.0,-1
3.12,3,1.5,1340,6500,1.0,A0,3.0,7.0,0,1620,43.0,-1
8.05,3,2.5,2870,5163,2.0,A0,3.0,9.0,0,1630,1.0,-1
3.0,3,1.75,2530,35150,1.0,A0,4.0,7.0,730,2460,38.0,-1
2.69,2,2.0,1300,4659,1.0,A0,3.0,8.0,0,1640,10.0,-1
1.83,2,1.0,750,7000,1.0,A0,3.0,6.0,0,1100,83.0,-1
4.85,3,3.0,4120,60392,2.0,A0,3.0,9.0,940,2770,21.0,-1
7.816,4,2.25,2400,13430,1.0,A0,4.0,9.0,0,2580,51.0,-1
1.749,3,1.0,1100,5000,1.0,A0,3.0,7.0,0,1020,55.0,-1
5.51,4,2.5,2570,7221,1.0,A0,4.0,8.0,1000,2440,57.0,-1
7.35,4,2.5,3280,25211,2.0,A0,3.0,11.0,0,3280,30.0,-1
4.65,2,1.75,1460,4800,1.0,A0,5.0,7.0,610,2050,65.0,-1
4.6,4,2.5,2280,65836,2.0,A0,3.0,,0,2300,11.0,-1
6.2495,2,2.5,2390,7489,1.0,A0,3.0,8.0,0,2170,8.0,-1
3.89,4,2.5,3140,12591,2.0,A0,,9.0,0,2650,22.0,-1
4.9,2,2.5,1950,2457,3.0,A0,,8.0,0,1650,6.0,-1
2.3995,3,1.0,1590,8470,1.0,A0,4.0,7.0,450,1570,48.0,-1
2.0,2,1.0,840,4000,1.0,A0,3.0,6.0,0,1100,73.0,-1
3.9095,4,2.5,2340,6896,2.0,A0,3.0,7.0,0,2950,14.0,-1
1.8,2,1.0,1360,9367,1.0,A0,4.0,6.0,680,1360,91.0,-1
1.25,2,1.0,790,5985,1.0,A0,3.0,6.0,0,1030,71.0,-1
3.72,2,1.0,760,6035,1.0,A0,3.0,6.0,0,2110,95.0,-1
2.6,2,1.0,1510,3844,1.0,A0,4.0,7.0,0,1170,92.0,45
3.539,4,2.5,2598,5553,2.0,A0,3.0,9.0,0,2502,1.0,-1
7.0,4,2.5,2070,8473,1.0,A0,4.0,8.0,820,2070,39.0,-1
1.25,4,2.0,1900,8160,1.0,A0,3.0,7.0,0,1280,40.0,-1
4.25,3,1.75,1530,825,3.0,A0,,8.0,0,1580,0.0,-1
4.54,4,1.75,2800,90169,2.0,A0,3.0,7.0,0,1600,81.0,30
5.45,4,2.5,2130,9139,2.0,A0,3.0,9.0,0,2150,27.0,-1
5.24995,3,1.0,1620,3000,1.5,A0,5.0,,0,1420,87.0,-1
1.98,3,2.25,2160,7964,2.0,A0,3.0,8.0,0,2000,24.0,-1
0.95,2,1.0,870,6537,1.0,A0,3.0,6.0,0,1100,67.0,-1
3.23,4,2.5,2820,5510,2.0,A0,3.0,9.0,0,2820,10.0,-1
6.05,4,2.75,2220,5310,1.0,A0,5.0,7.0,1050,1540,64.0,-1
2.34,3,2.25,1980,8755,1.0,A0,4.0,7.0,680,2030,52.0,-1
1.3395,3,1.0,960,5700,1.0,A0,4.0,5.0,0,960,59.0,-1
6.3,3,3.0,1970,20978,2.0,A1,4.0,9.0,200,2280,35.0,-1
3.4,3,1.5,1860,9003,1.0,A0,3.0,7.0,370,2090,60.0,-1
7.5,5,1.75,2330,6000,1.5,A0,3.0,8.0,250,2150,78.0,-1
4.28,3,2.75,1540,6760,1.0,A0,5.0,7.0,330,1540,35.0,-1
6.76,3,2.5,3090,13316,2.0,A0,3.0,10.0,0,2980,23.0,-1
4.05,5,2.75,2760,7200,1.0,A0,3.0,7.0,1330,2460,36.0,-1
1.95,3,2.25,1810,8262,2.0,A0,4.0,8.0,0,1820,34.0,-1
4.7,3,2.5,3550,136343,2.0,A0,3.0,,0,3080,38.0,-1
7.0,3,2.5,2620,241200,1.5,A0,4.0,,0,2620,17.0,-1
1.2,2,1.0,1190,27007,1.0,A0,4.0,,0,1730,105.0,-1
7.35,5,3.5,3550,9600,2.0,A0,3.0,9.0,1000,2030,17.0,-1
2.41,2,1.0,730,5040,1.0,A0,3.0,6.0,0,790,88.0,-1
4.585,3,3.5,2490,3517,2.0,A0,3.0,,770,1600,10.0,-1
2.27282,2,1.0,1095,5120,1.5,A0,3.0,7.0,0,1310,114.0,-1
4.6,3,2.5,2510,5544,2.0,A0,3.0,7.0,0,2660,14.0,-1
1.95,3,2.5,1430,8470,1.0,A0,3.0,7.0,240,1670,23.0,-1
4.6,4,2.25,2810,12607,2.0,A0,3.0,10.0,0,2810,30.0,-1
4.245,3,2.5,2970,21907,2.0,A0,3.0,9.0,0,2040,17.0,9
6.65,4,2.5,2500,10330,2.0,A0,3.0,10.0,0,2710,23.0,-1
7.85,4,3.5,3950,9600,2.0,A0,3.0,10.0,0,3110,17.0,-1
5.25,3,2.25,2230,9053,2.0,A0,4.0,9.0,0,2390,28.0,-1
2.7,4,2.5,2280,8190,1.0,A0,3.0,7.0,890,1990,32.0,-1
7.439,3,1.0,1080,4120,1.0,A0,3.0,7.0,100,1280,96.0,-1
4.5495,3,1.0,1240,5000,1.5,A0,5.0,7.0,0,1240,106.0,-1
3.2,3,2.5,1630,15200,1.0,A0,3.0,7.0,510,2050,27.0,-1
7.0,3,1.75,1640,18730,1.5,A0,4.0,7.0,0,1670,69.0,-1
1.43,4,1.0,1620,17500,1.0,A0,3.0,7.0,0,2400,53.0,-1
4.105,4,2.5,1800,4500,2.0,A0,3.0,8.0,0,1800,16.0,-1
1.85,5,1.0,1600,7350,1.0,A0,5.0,7.0,0,1600,53.0,-1
3.4,3,2.5,1060,1536,2.0,A0,3.0,8.0,0,1220,15.0,-1
4.35,3,2.25,2340,6183,1.0,A0,3.0,7.0,1130,1970,86.0,-1
3.52,4,1.0,1860,4736,1.5,A0,1.0,,0,1800,114.0,-1
4.24,3,1.75,2650,11774,1.0,A0,3.0,8.0,410,2650,63.0,-1
1.69,3,1.5,1360,9625,1.0,A0,3.0,7.0,0,1890,52.0,-1
2.2499,2,1.0,1570,125452,1.0,A0,4.0,7.0,0,1660,62.0,-1
2.62,4,2.5,3200,5772,2.0,A0,3.0,8.0,0,3010,12.0,-1
2.4995,3,2.5,1560,9600,1.0,A0,,7.0,350,2070,51.0,-1
6.66,4,2.75,2070,10125,1.0,A0,3.0,7.0,680,1850,53.0,-1
7.45,4,3.5,2770,8049,2.0,A0,3.0,9.0,0,3410,13.0,-1
8.65,3,1.0,1220,8119,1.0,A0,4.0,,0,1910,60.0,-1
5.25,3,1.75,1410,4080,1.0,A0,4.0,7.0,410,1410,65.0,-1
7.2,3,1.75,1930,9600,1.0,A0,3.0,8.0,0,2350,57.0,-1
5.836,4,2.0,1400,4690,1.5,A0,4.0,7.0,0,1400,70.0,-1
24.25,4,4.0,3330,24354,1.0,A0,4.0,10.0,0,3880,54.0,-1
2.1,3,2.0,2110,6900,1.5,A0,5.0,6.0,890,1350,60.0,-1
9.75,4,1.0,1330,9729,1.0,A0,3.0,6.0,0,2920,63.0,-1
5.0,5,2.5,2760,4000,1.5,A0,3.0,8.0,1030,1680,89.0,1
3.045,3,2.25,2070,14196,2.0,A0,3.0,7.0,0,1550,26.0,-1
4.75388,3,3.0,1720,70567,1.0,A0,5.0,7.0,0,2740,49.0,-1
6.42,3,1.0,1150,5000,1.0,A0,3.0,8.0,0,1160,56.0,0
1.97,4,2.25,2040,7600,1.0,A0,4.0,8.0,460,2130,37.0,-1
6.75,4,2.75,3430,13907,2.0,A0,3.0,11.0,0,3250,20.0,-1
1.33,3,1.0,990,7420,1.0,A0,5.0,6.0,0,1010,55.0,-1
1.0,4,1.0,1300,6030,1.5,A0,3.0,6.0,0,1240,68.0,-1
2.67,3,2.25,1200,2845,2.0,A0,3.0,7.0,0,1220,29.0,-1
3.1,3,2.0,1320,1297,3.0,A0,3.0,7.0,0,1380,20.0,-1
2.37,2,1.0,1460,6000,1.0,A0,2.0,7.0,200,1580,90.0,-1
1.54,3,1.0,1370,56628,1.0,A0,3.0,7.0,0,1768,73.0,-1
0.468,2,1.0,940,8384,1.0,A0,3.0,5.0,0,1290,68.0,-1
3.65,4,2.5,2880,7386,2.0,A0,4.0,,0,2420,28.0,-1
3.361,3,1.5,1040,10323,1.0,A0,4.0,7.0,0,1580,57.0,-1
4.81,4,2.5,2240,5402,2.0,A0,3.0,8.0,0,2240,10.0,-1
1.86,3,1.0,1660,11200,1.0,A0,3.0,7.0,0,1380,58.0,-1
7.05,6,4.0,3300,5720,1.0,A0,3.0,8.0,1340,2030,52.0,-1
4.6,3,3.25,2670,5108,2.0,A0,3.0,9.0,0,2670,15.0,-1
5.472,3,1.75,1720,7200,1.0,A0,3.0,7.0,300,1380,56.0,-1
4.05,5,2.5,2040,9597,1.0,A0,4.0,7.0,800,1800,52.0,-1
11.25,3,2.5,3420,16622,1.0,A0,3.0,10.0,1010,3460,24.0,-1
3.02,3,1.75,1680,7389,1.0,A0,3.0,,530,2100,36.0,-1
4.5,3,2.25,2110,2850,3.0,A0,3.0,8.0,0,1340,14.0,-1
5.232,5,3.75,2980,4635,3.0,A0,3.0,8.0,0,1100,18.0,-1
5.0,5,1.75,2980,53578,1.0,A0,4.0,9.0,750,2860,39.0,-1
2.43,3,1.0,1250,20040,1.0,A0,3.0,7.0,0,1640,-376.16238314385805,-1
5.71,5,2.75,2870,4461,1.0,A0,3.0,7.0,1220,1890,39.0,-1
8.3495,5,3.75,3050,8972,2.0,A0,3.0,9.0,0,2750,1.0,-1
4.0,3,1.75,2270,13000,1.0,A0,5.0,8.0,0,2440,47.0,-1
2.4,4,2.0,1210,4250,1.0,A0,4.0,7.0,0,1210,74.0,-1
3.81,5,2.75,2720,193406,1.0,A0,4.0,7.0,1020,2820,47.0,-1
1.41,2,1.0,710,5120,1.0,A0,3.0,6.0,0,1150,97.0,-1
10.25,4,2.75,3590,5625,2.0,A0,3.0,10.0,0,3590,3.0,-1
3.05,3,3.25,2090,51212,1.0,A0,3.0,8.0,580,2690,26.0,-1
3.3725,2,2.0,1300,2983,1.0,A0,3.0,8.0,0,1510,9.0,-1
6.55,3,2.25,2040,130680,2.0,A0,3.0,,0,3080,38.0,-1
4.25,3,1.5,2210,6500,1.0,A0,4.0,7.0,1180,1750,103.0,-1
6.75,4,1.75,2670,6250,2.0,A0,4.0,8.0,650,1820,74.0,-1
1.5995,2,2.5,1720,3132,2.0,A0,3.0,8.0,0,1740,16.0,-1
1.31,4,2.0,1720,7560,1.0,A0,3.0,7.0,0,1750,56.0,-1
9.9,3,4.0,3370,8252,2.0,A0,3.0,10.0,0,3710,1.0,-1
2.2495,3,1.75,1790,7650,1.0,A0,3.0,9.0,0,2540,37.0,-1
4.25,2,1.5,1520,8040,1.0,A0,5.0,7.0,0,1440,64.0,-1
2.85,4,2.5,2000,5500,2.0,A0,3.0,8.0,0,2000,12.0,-1
7.0,4,2.5,3090,7112,2.0,A0,,9.0,0,3050,14.0,-1
1.745,2,1.0,900,4500,1.0,A0,,6.0,0,860,64.0,-1
7.15,3,2.5,2640,432036,1.5,A0,3.0,10.0,0,1500,19.0,-1
1.35,3,2.0,1440,10111,1.0,A0,3.0,7.0,0,1580,52.0,-1
2.28,2,2.0,970,9750,1.0,A0,5.0,6.0,0,1850,75.0,-1
4.5995,5,2.5,3220,10572,2.0,A0,3.0,8.0,0,2890,9.0,-1
4.0,3,1.0,1380,4635,1.0,A0,,,0,1790,96.0,-1
4.84,3,1.75,1700,6500,1.0,A0,3.0,8.0,0,1880,48.0,-1
2.01693,4,1.0,1190,8875,1.5,A0,4.0,7.0,0,1190,69.0,-1
3.24,3,1.0,990,4250,1.0,A0,4.0,7.0,150,990,91.0,-1
3.2495,3,2.0,1590,87120,1.0,A0,3.0,8.0,0,2780,17.0,-1
4.45,3,1.0,940,3000,1.5,A0,3.0,,0,1210,112.0,-1
2.1,3,1.75,1100,1307,2.0,A0,3.0,7.0,320,1170,7.0,-1
0.85,3,1.5,1480,7000,1.0,A0,3.0,,480,1470,35.0,-1
1.985,4,1.0,1360,6000,1.0,A0,4.0,6.0,340,1230,71.0,-1
3.17,3,1.0,1090,6125,1.0,A0,4.0,6.0,300,1050,70.0,-1
7.35,3,1.5,1520,9041,1.0,A0,,7.0,0,3260,61.0,-1
2.8495,4,3.5,2690,5564,2.0,A0,3.0,7.0,0,2210,8.0,-1
1.45,3,1.75,1650,8850,1.0,A0,3.0,7.0,0,1400,56.0,-1
3.534,4,2.5,2650,6000,2.0,A0,3.0,9.0,0,2630,15.0,-1
6.0,3,1.75,1680,10500,1.0,A0,4.0,8.0,0,2250,56.0,-1
3.045,3,2.25,1410,1287,2.0,A0,3.0,7.0,120,1490,10.0,-1
11.4,4,3.75,3820,53574,1.0,A0,3.0,10.0,0,3140,21.0,-1
3.8995,4,2.5,2230,64438,1.0,A0,4.0,7.0,1000,2230,37.0,-1
2.42,3,1.0,1010,5400,1.0,A0,3.0,6.0,0,960,56.0,-1
4.45,4,2.5,2900,4950,2.0,A0,3.0,8.0,0,2590,11.0,-1
4.82865,4,2.5,3030,6813,2.0,A0,,9.0,0,2310,28.0,-1
1.65,3,2.0,1030,11118,1.0,A0,5.0,7.0,0,1300,45.0,-1
4.75,3,1.5,2440,7200,1.0,A0,3.0,7.0,0,1920,66.0,-1
8.0,6,3.25,2820,4536,2.0,A0,4.0,8.0,890,2820,98.0,-1
1.75,3,1.5,1170,9848,1.0,A0,3.0,7.0,0,2220,52.0,-1
5.325,5,1.75,2220,6000,1.5,A0,3.0,7.0,800,1550,92.0,-1
8.4499,5,3.25,3960,6352,2.0,A0,,10.0,0,2930,1.0,-1
4.05,5,2.75,2550,7725,1.0,A0,5.0,8.0,1160,2450,48.0,-1
3.125,4,1.0,1320,4440,1.5,A0,3.0,7.0,0,1260,86.0,-1
7.56,4,2.5,2030,3905,1.5,A0,4.0,7.0,400,2000,89.0,-1
3.53,3,2.25,2600,15000,2.0,A0,3.0,9.0,0,2380,37.0,-1
2.1,3,1.5,1780,12231,1.0,A0,4.0,8.0,0,2460,59.0,-1
11.65,4,3.0,3330,6990,1.5,A0,5.0,9.0,1000,2620,87.0,-1
5.41,3,2.0,2900,5650,1.0,A0,3.0,,1380,1810,56.0,-1
10.25,3,3.0,3700,16857,1.0,A0,3.0,10.0,1530,2320,15.0,-1
3.575,3,1.75,1470,7350,1.0,A0,3.0,,0,1470,52.0,-1
2.97,4,2.5,2070,8658,2.0,A0,3.0,8.0,0,2010,16.0,-1
3.945,3,2.25,1850,12000,1.0,A0,4.0,7.0,550,1580,38.0,-1
2.3,4,2.0,1800,13551,1.0,A0,,7.0,0,1730,41.0,-1
4.75,3,1.0,1140,8180,1.0,A0,3.0,7.0,0,1510,56.0,-1
1.1,3,1.0,980,9135,1.0,A0,3.0,7.0,0,1780,60.0,-1
4.925,3,2.5,2280,2502,2.0,A0,3.0,8.0,400,2280,9.0,-1
2.7,3,1.0,1200,6628,1.0,A0,4.0,,0,1330,63.0,-1
1.35,2,1.0,970,5500,1.0,A0,3.0,7.0,0,1180,59.0,-1
4.6,3,2.5,1970,6634,2.0,A0,3.0,8.0,0,2090,26.0,-1
23.25,4,2.5,3650,8354,1.0,A1,3.0,9.0,1820,3120,15.0,-1
5.5,3,2.25,1920,8412,1.0,A0,3.0,8.0,460,2490,38.0,-1
5.14,3,2.5,2320,5663,2.0,A0,3.0,,0,2500,12.0,-1
5.5,4,2.75,3010,6854,2.0,A0,3.0,9.0,440,1830,3.0,-1
4.5,3,1.5,1540,4773,2.0,A0,3.0,8.0,0,1540,74.0,6
4.55,3,1.75,1430,10350,1.0,A0,3.0,7.0,0,1890,56.0,-1
3.9,4,2.25,2210,8862,1.0,A0,4.0,8.0,940,2030,38.0,-1
3.17,4,2.75,1940,6555,2.0,A0,3.0,8.0,0,1840,25.0,-1
4.075,3,2.5,1690,3068,2.0,A0,,7.0,0,1690,10.0,-1
1.985,3,2.5,1550,3402,2.0,A0,3.0,7.0,0,2095,6.0,-1
0.65,3,1.0,1060,7473,1.0,A0,3.0,7.0,0,1320,56.0,-1
8.1888,6,2.5,2820,8600,1.0,A0,5.0,8.0,1390,2070,48.0,-1
2.85,3,2.0,1970,79714,1.0,A0,3.0,7.0,900,1890,36.0,-1
6.411,3,1.0,1640,4000,1.5,A0,5.0,,0,2140,106.0,-1
3.25,4,3.0,2240,7035,2.0,A0,3.0,7.0,0,1060,73.0,22
5.7,3,2.75,1850,16960,1.0,A0,4.0,8.0,0,2470,62.0,-1
2.9995,3,2.5,2120,9653,2.0,A0,3.0,8.0,0,1780,23.0,-1
5.9,3,2.5,2610,35000,2.0,A0,3.0,10.0,0,3060,27.0,-1
3.88,3,2.5,2190,17108,2.0,A0,3.0,8.0,0,2400,24.0,-1
3.24,3,1.0,860,9403,1.0,A0,4.0,6.0,0,2136,73.0,25
7.45,5,2.75,2830,6137,2.0,A0,3.0,9.0,0,3170,5.0,-1
4.0495,2,2.25,1360,1336,3.0,A0,,8.0,0,1280,7.0,-1
3.025,2,1.0,840,4500,1.0,A0,3.0,6.0,0,1300,76.0,-1
1.6,5,1.0,1500,9282,1.5,A0,5.0,6.0,0,1520,49.0,-1
7.56,4,3.0,2170,4000,2.0,A0,4.0,9.0,560,1670,33.0,4
3.48,4,2.5,2660,5539,2.0,A0,3.0,8.0,0,2380,11.0,-1
0.75,2,1.0,820,10270,1.0,A0,3.0,7.0,0,1670,61.0,-1
